https://ror.org/00kwnh405,Guizhou Provincial Science and Technology Department
https://ror.org/00kybxq39,Université de Sherbrooke
https://ror.org/00kztt736,The Kavli Foundation
https://ror.org/00m3wrz48,United States Institute of Peace
https://ror.org/00mt8k932,"State Secretariat for Education, Research and Innovation"
https://ror.org/00n0s9w57,Federal Government of Brazil
https://ror.org/00n2qrv22,Magistrat der Stadt Wien
https://ror.org/00n3w3b69,University of Strathclyde
https://ror.org/00n7m6g17,Politécnico Grancolombiano
https://ror.org/00n9f0r32,"Thüringer Ministerium für Wirtschaft, Wissenschaft und Digitale Gesellschaft"
https://ror.org/00nc55f03,Fundação de Amparo à Pesquisa do Estado de Minas Gerais
https://ror.org/00ne6sr39,Universidad de Deusto
https://ror.org/00njsd438,Google (United States)
https://ror.org/00nkcmy90,National Bank of Austria
https://ror.org/00p9jf779,Medicines for Malaria Venture
https://ror.org/00p9vpz11,Universidade Federal da Paraíba
https://ror.org/00pd74e08,University of Münster
https://ror.org/00pjede26,Friede Springer Stiftung
https://ror.org/00pmt4r91,American Educational Research Association
https://ror.org/00pptgy96,"Consejería de Economía, Conocimiento, Empresas y Universidad"
https://ror.org/00pz2fp31,Basque Government
https://ror.org/00q08t645,Deutsche Gesellschaft für Internationale Zusammenarbeit
https://ror.org/00q1y5994,Worldwide Universities Network
https://ror.org/00qnfvz68,Open Society Foundations
https://ror.org/00r66pz14,Natural England
https://ror.org/00rbzpz17,Agence Nationale de la Recherche
https://ror.org/00rdpwj76,Spencer Foundation
https://ror.org/00rk2pe57,Office of Naval Research
https://ror.org/00rqy9422,The University of Queensland
https://ror.org/00rs28409,Duke Endowment
https://ror.org/00rs6vg23,The Ohio State University
https://ror.org/00rt1d436,American Psychological Association
https://ror.org/00rzspn62,University of Malaya
https://ror.org/00shpc021,Fonds de Recherche du Québec - Société et culture
https://ror.org/00snfqn58,Fundação para a Ciência e Tecnologia
https://ror.org/00t3pr326,British Council
https://ror.org/00tbe9875,Stiftung Mercator Schweiz
https://ror.org/00te3t702,University of Georgia
https://ror.org/00tjpb250,Ministry of Health and Long Term Care
https://ror.org/00twb6c09,Riga Technical University
https://ror.org/00v349e63,Hungarian Scientific Research Fund
https://ror.org/00v8fdc16,Autonomous University of Queretaro
https://ror.org/00v8p7w89,National Institute of Justice
https://ror.org/00va36f15,Zhejiang Provincial Health Commission
https://ror.org/00vp82b55,15. Juni Fonden
https://ror.org/00vr49948,Universidad Nacional Agraria La Molina
https://ror.org/00vtgdb53,University of Glasgow
https://ror.org/00vxae445,Canadian Egg Marketing Agency
https://ror.org/00vxgjw72,Ministry of Health and Welfare
https://ror.org/00w8cq239,Fundação de Apoio a Pesquisa do Estado de Goiás
https://ror.org/00wge5k78,UiT The Arctic University of Norway
https://ror.org/00whkrf32,Division of Graduate Education
https://ror.org/00wnb9798,National Science and Technology Council
https://ror.org/00wqdbc63,Government of Western Australia
https://ror.org/00x0ma614,Coordenação de Aperfeicoamento de Pessoal de Nível Superior
https://ror.org/00x0z1472,Templeton World Charity Foundation
https://ror.org/00x194q47,Rikkyo University
https://ror.org/00x9ewr78,National Council for Scientific Research
https://ror.org/00xhj8c72,Loyola Marymount University
https://ror.org/00xqf8t64,Padjadjaran University
https://ror.org/00y6khe77,Ministry of Health
https://ror.org/00y6q9n79,Ministry of Health
https://ror.org/00yae6e25,University of Wrocław
https://ror.org/00yew9b22,International Fund for Agricultural Development
https://ror.org/00yhnba62,Qatar University
https://ror.org/00yjd3n13,Swiss National Science Foundation
https://ror.org/00yjgag34,International Psychoanalytical Association
https://ror.org/00ypgyy34,State University of Malang
https://ror.org/00yq55g44,Witten/Herdecke University
https://ror.org/00yqqb480,National Initiative for Education Research
https://ror.org/00ysfqy60,Oregon State University
https://ror.org/00z72fs19,Department of Health Research
https://ror.org/00zbf3d93,Health Research Council of New Zealand
https://ror.org/00zd5gr55,Hessian Ministry for Science and the Arts
https://ror.org/00zdnkx70,National Tsing Hua University
https://ror.org/00zn8rh30,National Association for the Self-Employed
https://ror.org/00zpmdm60,American Otological Society
https://ror.org/0101xrq71,Department of Science and Technology
https://ror.org/0103gnm60,Stiftung Lindenhof Bern
https://ror.org/0108mwc04,Universidad del Rosario
https://ror.org/0116zj450,University of Indonesia
https://ror.org/011cav305,Swiss Academy of Medical Sciences
https://ror.org/011e9bt93,United States Air Force Office of Scientific Research
https://ror.org/011hc8f90,DEVCOM Army Research Laboratory
https://ror.org/011kf5r70,National Health and Medical Research Council
https://ror.org/011q66e29,Instituto Nacional de Investigación y Tecnología Agraria y Alimentaria
https://ror.org/011s40y19,Fondation OCP
https://ror.org/011wdec52,Centre of Excellence for Biosecurity Risk Analysis
https://ror.org/0120w5678,European Observatory on Health Systems and Policies
https://ror.org/01226dv09,University Hospital Regensburg
https://ror.org/012jp3q29,Department of Higher Education and Training
https://ror.org/012kf4317,Alexander von Humboldt Foundation
https://ror.org/012kqkf58,Robert Bosch Stiftung
https://ror.org/012mzw131,Leverhulme Trust
https://ror.org/012pb6c26,National Heart Lung and Blood Institute
https://ror.org/013314927,University of Surabaya
https://ror.org/0134qgb15,West African Science Service Centre on Climate Change and Adapted Land Use
https://ror.org/013aysd81,National Research Foundation of Korea
https://ror.org/013fsnh78,University of Waikato
https://ror.org/013kjyp64,American Heart Association
https://ror.org/013meh722,University of Cambridge
https://ror.org/013tf3c58,FWF Austrian Science Fund
https://ror.org/013w1n936,Velux Fonden
https://ror.org/013w98a82,University of Ha'il
https://ror.org/0141yg674,Gavi
https://ror.org/01462r250,University Hospital of Zurich
https://ror.org/014837179,Iscte – Instituto Universitário de Lisboa
https://ror.org/014bj5w56,Directorate for STEM Education (EDU)
https://ror.org/014q65q44,Patient-Centered Outcomes Research Institute
https://ror.org/0151bmh98,University of Hyogo
https://ror.org/01526pb12,Federal Office for Food and Agriculture
https://ror.org/015803449,South London and Maudsley NHS Foundation Trust
https://ror.org/01585b035,Universidade Estadual de Londrina
https://ror.org/015h0qg34,Maria Curie-Skłodowska University
https://ror.org/015j3sb07,Sustainable Energy Authority of Ireland
https://ror.org/015kngk22,Stiftelsen Clas Groschinskys Minnesfond
https://ror.org/015m7wh34,Université de Rennes
https://ror.org/015pzp858,Government of Ontario
https://ror.org/015wb9p75,Foundation for Physical Therapy Research
https://ror.org/015y1mx47,United Nations University World Institute for Development Economics Research
https://ror.org/01613vh25,Chief Scientist Office
https://ror.org/0161w0r98,Department for the Economy
https://ror.org/0166hxq48,"Ministry of Education, Universities and Research"
https://ror.org/0168r3w48,University of California San Diego
https://ror.org/016bysn57,University of Northern Colorado
https://ror.org/016gd3115,Metro South Health
https://ror.org/016ks4x90,Swedish Society of Medicine
https://ror.org/016xsfp80,Radboud University Nijmegen
https://ror.org/0171mag52,Goddard Space Flight Center
https://ror.org/017d1hs72,Banco Santander (Spain)
https://ror.org/017ehfh78,"Ministry of Economy, Science and Digitalisation"
https://ror.org/0181ptd26,National Headache Foundation
https://ror.org/0181xnw06,Xunta de Galicia
https://ror.org/0187kwz08,National Institute for Health Research
https://ror.org/0189raq88,German Sport University Cologne
https://ror.org/018etvh69,The Kavli Trust
https://ror.org/018kdpd27,Leakey Foundation
https://ror.org/018mejw64,Deutsche Forschungsgemeinschaft
https://ror.org/018wfhg78,National Research Council of Thailand
https://ror.org/018zj6955,Trond Mohn stiftelse
https://ror.org/019af4n30,Innovative Medicines Initiative
https://ror.org/019tgvf94,Université Côte d'Azur
https://ror.org/019wt1929,Sheffield Hallam University
https://ror.org/01a44gd51,Bavarian State Ministry for Science and Art
https://ror.org/01a4es322,Tiny Blue Dot Foundation
https://ror.org/01a77tt86,University of Warwick
https://ror.org/01aetvt06,Woolworths Group (Australia)
https://ror.org/01aj84f44,Aarhus University
https://ror.org/01an7q238,"University of California, Berkeley"
https://ror.org/01arysc35,Santa Fe Institute
https://ror.org/01bcmwk98,Brain Canada Foundation
https://ror.org/01bg62x04,Generalitat de Catalunya
https://ror.org/01bstzn19,European Cooperation in Science and Technology
https://ror.org/01c5g1b56,UK Aid Direct
https://ror.org/01cc9yk21,ViiV Healthcare (United Kingdom)
https://ror.org/01cmst727,Simons Foundation
https://ror.org/01cvsyf94,Labex (Sweden)
https://ror.org/01cwc0f90,The Waterloo Foundation
https://ror.org/01cwqze88,National Institutes of Health
https://ror.org/01d2cn965,Norwegian Directorate of Health
https://ror.org/01d35cw23,Burroughs Wellcome Fund
https://ror.org/01dtyv127,Region Zealand
https://ror.org/01e6qks80,Dalhousie University
https://ror.org/01ee9ar58,University of Nottingham
https://ror.org/01ej9dk98,The University of Melbourne
https://ror.org/01ek73717,Intel (United States)
https://ror.org/01evzkn27,Fundação Getulio Vargas
https://ror.org/01f5wp925,Universitat Oberta de Catalunya
https://ror.org/01f5ytq51,Texas A&M University
https://ror.org/01f6dz702,Overdeck Family Foundation
https://ror.org/01f7dp456,Ministry of Food and Drug Safety
https://ror.org/01f80g185,World Health Organization
https://ror.org/01f9mc681,Vienna Science and Technology Fund
https://ror.org/01fapfv42,Belgian Federal Science Policy Office
https://ror.org/01ftvnv05,Royal Brisbane and Women's Hospital Foundation
https://ror.org/01g9ty582,Semmelweis University
https://ror.org/01gavpb45,Canadian Institutes of Health Research
https://ror.org/01gb99w41,National Polytechnic School
https://ror.org/01gdbf303,Royal College of General Practitioners
https://ror.org/01gm5f004,"Biomedical Research Networking Center in Bioengineering, Biomaterials and Nanomedicine"
https://ror.org/01gpaz870,Ministry of Justice and Public Security
https://ror.org/01h0zpd94,National Natural Science Foundation of China
https://ror.org/01h531d29,Natural Sciences and Engineering Research Council of Canada
https://ror.org/01hc18p32,"Ministerium für Wissenschaft, Forschung und Kunst Baden-Württemberg"
https://ror.org/01hewbk46,Universidade Estadual de Montes Claros
https://ror.org/01hhn8329,Max Planck Society
https://ror.org/01hx92781,Children's Tumor Foundation
https://ror.org/01j1rma10,Ajman University
https://ror.org/01j8qgg43,Joachim Herz Stiftung
https://ror.org/01j9p1r26,University of L'Aquila
https://ror.org/01jem9c82,Junta de Andalucía
https://ror.org/01jzs3b90,Fundación BBVA
https://ror.org/01kcva023,Ministry of Education
https://ror.org/01kj2bm70,Newcastle University
https://ror.org/01km6p862,United Arab Emirates University
https://ror.org/01kpjmx04,Carlsberg Foundation
https://ror.org/01kpzv902,Flinders University
https://ror.org/01ktx4s83,Canada First Research Excellence Fund
https://ror.org/01m2yw646,Horticultural Research Institute
https://ror.org/01m3qaz74,Polish Grid Infrastructure
https://ror.org/01mar7r17,D’Or Institute for Research and Education
https://ror.org/01mdyhz69,Pan African Thoracic Society
https://ror.org/01mg9t146,Hasso Plattner Foundation
https://ror.org/01mng8331,Division of Computing and Communication Foundations
https://ror.org/01mp52y34,Heising-Simons Foundation
https://ror.org/01mv9t934,Ministry of Education of the People's Republic of China
https://ror.org/01n4pqe45,Agència de Gestió d'Ajuts Universitaris i de Recerca
https://ror.org/01n6e6j62,United States Agency for International Development
https://ror.org/01n6r0e97,Leibniz Association
https://ror.org/01nfmeh72,University of Tasmania
https://ror.org/01nrxwf90,University of Edinburgh
https://ror.org/01nxc2t48,Montclair State University
https://ror.org/01p7jjy08,Saint Louis University
https://ror.org/01p93h210,University of South Australia
https://ror.org/01pg81m90,Robert and Janice McNair Foundation
https://ror.org/01pnej532,University of Szeged
https://ror.org/01pv73b02,Czech Science Foundation
https://ror.org/01px84952,Unitec Institute of Technology
https://ror.org/01q70bz83,NOAA Weather Program Office
https://ror.org/01q7jq182,Unitatea Executiva Pentru Finantarea Invatamantului Superior a Cercetarii Dezvoltarii si Inovarii
https://ror.org/01qanyf14,"Directorate-General for Employment, Social Affairs and Inclusion"
https://ror.org/01qwawt17,William Penn Foundation
https://ror.org/01r0c1p88,University System of Maryland
https://ror.org/01r7sqp31,Melbourne Water
https://ror.org/01rq3ht76,Institute of International Studies
https://ror.org/01rxfrp27,La Trobe University
https://ror.org/01ryk1543,University of Southampton
https://ror.org/01s5gyw91,Department of Education of Guangdong Province
https://ror.org/01s5ya894,National Institute of Neurological Disorders and Stroke
https://ror.org/01s6y4r94,Horizons Foundation
https://ror.org/01sf06y89,Macquarie University
https://ror.org/01svaqq28,Qatar National Research Fund
https://ror.org/01syxq867,William Thomas Grant Foundation
https://ror.org/01t264m74,Istituto Nazionale per l'Assicurazione Contro gli Infortuni sul Lavoro
https://ror.org/01t9r8c86,Prince Albert II of Monaco Foundation
https://ror.org/01tevnk56,University of Siena
https://ror.org/01tmp8f25,Universidad Nacional Autónoma de México
https://ror.org/01txfgz53,Center for Statistics and Applications in Forensic Evidence
https://ror.org/01v29qb04,Durham University
https://ror.org/01v2m4n16,Erasmus+
https://ror.org/01v376g59,Fresenius (Germany)
https://ror.org/01v3fsc55,Office of the Director of National Intelligence
https://ror.org/01vv00d67,Taiwan Foundation for Democracy
https://ror.org/01vx35703,East Carolina University
https://ror.org/01w8z9742,L V Prasad Eye Institute
https://ror.org/01wjejq96,Yonsei University
https://ror.org/01wspv808,Norfolk and Norwich University Hospitals NHS Foundation Trust
https://ror.org/01wxdd722,German Cancer Aid
https://ror.org/01x80kz37,Consejo Veracruzano de Investigación Científica y Desarrollo Tecnológico
https://ror.org/01xdqrp08,Pfizer (United States)
https://ror.org/01xsqw823,GlaxoSmithKline (United Kingdom)
https://ror.org/01xtthb56,University of Oslo
https://ror.org/01y2jtd41,University of Wisconsin‚ÄìMadison
https://ror.org/01y3zfr79,National Institute of Nursing Research
https://ror.org/01y9bpm73,University of Göttingen
https://ror.org/01yaj9a77,"ZonMw, The Dutch Organisation for knowledge and innovation in health, healthcare and well-being"
https://ror.org/01yc7t268,Washington University in St. Louis
https://ror.org/01yj5ad85,"Bundesministerium für Umwelt, Naturschutz, nukleare Sicherheit und Verbraucherschutz"
https://ror.org/01ykfnp55,Gates Family Foundation
https://ror.org/01yp9g959,University of Ulster
https://ror.org/01zbnvs85,Meta (United States)
https://ror.org/01zd45k33,Centre for Aging + Brain Health Innovation
https://ror.org/01zgm7d48,International Growth Centre
https://ror.org/01znas443,"Ministry of Education, Science and Technological Development"
https://ror.org/01zr65j15,Instituto Nacional de Ciência e Tecnologia de Ciência Animal
https://ror.org/01zt9a375,Chosun University
https://ror.org/020ast312,Universiti Sains Islam Malaysia
https://ror.org/020ddnn22,Swiss Federal Office of Energy
https://ror.org/020er8s15,Vaccine Confidence Fund
https://ror.org/020w7x032,Sir Halley Stewart Trust
https://ror.org/020yc1y85,The LEGO Foundation
https://ror.org/020yyjw05,Fullbright Germany
https://ror.org/0211vdk93,Belgian Development Agency
https://ror.org/021adze67,United States Department of Education
https://ror.org/021jq8741,Alliance for Health Policy and Systems Research
https://ror.org/021nxhr62,U.S. National Science Foundation
https://ror.org/021y4b202,Fundação de Apoio à Pesquisa do Estado da Paraíba
https://ror.org/0220mzb33,King's College London
https://ror.org/022fs9h90,University of Fribourg
https://ror.org/022kthw22,University of Rochester
https://ror.org/022rntb95,Vaccine Impact Modelling Consortium
https://ror.org/022wnsy59,Krebsforschung Schweiz
https://ror.org/023907v80,Gill Bergska Foundation
https://ror.org/023jta124,Norwegian Environment Agency
https://ror.org/023rhb549,Chongqing University
https://ror.org/023wsvq95,Department of Foreign Affairs and Trade
https://ror.org/023xf2a37,Public Health Agency of Canada
https://ror.org/023z3dm33,State Scholarships Foundation
https://ror.org/02417p338,Parkinson's UK
https://ror.org/0243m8266,Mind and Life Institute
https://ror.org/0248jkv14,British Psychological Society
https://ror.org/024d6js02,Charles University
https://ror.org/024fg8t29,Interreg Vlaanderen-Nederland
https://ror.org/024mrxd33,University of Leeds
https://ror.org/0250say61,Taiwan Food and Drug Administration
https://ror.org/025cy1d38,Department of Health Social Services and Public Safety
https://ror.org/025er3q23,Ministère des Armées
https://ror.org/025n13r50,Adelphi University
https://ror.org/025r5qe02,Syracuse University
https://ror.org/025vmq686,Pontifícia Universidade Católica do Rio Grande do Sul
https://ror.org/025zmdz23,Imperial College Healthcare Charity
https://ror.org/02697d919,Gaia Fund
https://ror.org/026d6ma13,Fundação de Amparo à Pesquisa do Estado do Amazonas
https://ror.org/026nedj88,Agencja Badań Medycznych
https://ror.org/026ny0e17,Environment and Climate Change Canada
https://ror.org/026zht694,Fundação de Amparo à Pesquisa do Estado do Piauí
https://ror.org/0271asj38,Science Foundation Ireland
https://ror.org/02747h926,World Cancer Research Fund International
https://ror.org/027hgk366,Flu Lab
https://ror.org/027k65916,Jet Propulsion Laboratory
https://ror.org/027ka1x80,National Aeronautics and Space Administration
https://ror.org/027m9bs27,University of Manchester
https://ror.org/027mm1153,Interreg North-West Europe
https://ror.org/027ras364,IPO Porto
https://ror.org/027s68j25,Ministry of Science and Technology of the People's Republic of China
https://ror.org/0281dp749,Helmholtz Association of German Research Centres
https://ror.org/0284e2q78,American Red Cross
https://ror.org/0289t9g81,Minderoo Foundation
https://ror.org/028jc0449,Austrian Research Promotion Agency
https://ror.org/028ndzd53,Edge Hill University
https://ror.org/028vg3q27,Maudsley Charity
https://ror.org/0290a6k23,Region of Southern Denmark
https://ror.org/029a54f25,Cancer Institute of New South Wales
https://ror.org/029a84r94,Psi Chi
https://ror.org/029chgv08,Wellcome Trust
https://ror.org/029zqs055,College of Wooster
https://ror.org/02a33b393,Max Planck Institute for Evolutionary Anthropology
https://ror.org/02a3z0p48,Federal Council
https://ror.org/02ak8fm03,Friedrich-Ebert-Stiftung e.V.
https://ror.org/02akpm128,Universidad Católica del Norte
https://ror.org/02ap3w078,Agencia Nacional de Investigación y Desarrollo
https://ror.org/02aqsxs83,University of Oklahoma
https://ror.org/02aqv1x10,Marie Curie
https://ror.org/02ar66p97,Latvian Council of Science
https://ror.org/02b5d8509,Natural Environment Research Council
https://ror.org/02bfwt286,Monash University
https://ror.org/02bxrrf91,Rufford Foundation
https://ror.org/02caytj08,Defense Advanced Research Projects Agency
https://ror.org/02cbq7e25,Knowledge Foundation
https://ror.org/02d01az19,Caring Futures Institute
https://ror.org/02d290r06,Swedish Research Council for Health Working Life and Welfare
https://ror.org/02dddmh90,Fondation de l'Avenir
https://ror.org/02ddkpn78,Fundação de Amparo à Pesquisa do Estado de São Paulo
https://ror.org/02dfxg175,EEA and Norway Grants
https://ror.org/02dgjyy92,University of Miami
https://ror.org/02dqehb95,Purdue University West Lafayette
https://ror.org/02e1fjy29,AFA Insurance (Sweden)
https://ror.org/02e463172,American Cancer Society
https://ror.org/02en5vm52,Sorbonne Université
https://ror.org/02eqrsj93,Fonds de Recherche du Québec - Santé
https://ror.org/02esmmc86,Stiftelsen Dam
https://ror.org/02f81g417,King Saud University
https://ror.org/02fa3aq29,McMaster University
https://ror.org/02fapb125,Majblommans Riksförbund
https://ror.org/02feahw73,Centre National de la Recherche Scientifique
https://ror.org/02gfys938,University of Manitoba
https://ror.org/02grkyz14,Western University
https://ror.org/02hcmqg97,Fonds Spéciaux de Recherche
https://ror.org/02he2nc27,National Research Tomsk State University
https://ror.org/02heb2n75,"Ministry of Innovation, Science and Technology"
https://ror.org/02hmjzt55,National Research and Innovation Agency
https://ror.org/02hrqhj53,Rural and Environment Science and Analytical Services
https://ror.org/02htdjb57,Bial (Portugal)
https://ror.org/02j46qs45,Masaryk University
https://ror.org/02jexx044,"Senatsverwaltung für Bildung, Jugend und Wissenschaft"
https://ror.org/02jf81j23,Narodowa Agencja Wymiany Akademickiej
https://ror.org/02jkbm893,Stiftelsen Riksbankens Jubileumsfond
https://ror.org/02jkpm469,Versus Arthritis
https://ror.org/02jnxpg76,Ministry of Finance of the People's Republic of China
https://ror.org/02jqj7156,George Mason University
https://ror.org/02jtq1b51,"Ministry of Business, Innovation and Employment"
https://ror.org/02jv91m18,Regional Government of Castile-La Mancha
https://ror.org/02jv93662,Qatar National Library
https://ror.org/02jx3x895,University College London
https://ror.org/02jz4aj89,Maastricht University
https://ror.org/02jzrsm59,National Institute on Alcohol Abuse and Alcoholism
https://ror.org/02k3smh20,University of Kentucky
https://ror.org/02k52c211,Marketing Science Institute
https://ror.org/02k5swt12,Universidade Federal de São Paulo
https://ror.org/02k7wn190,University of Parma
https://ror.org/02kcqb193,Colt Foundation
https://ror.org/02ke2dd77,Foundation for Chiropractic Education
https://ror.org/02kgj4n82,Foundation for Child Development
https://ror.org/02ks8qq67,Hungarian Academy of Sciences
https://ror.org/02kv4zf79,National Science and Technology Council
https://ror.org/02m62qy71,Örebro University Hospital
https://ror.org/02m7axw05,Japan Society for the Promotion of Science London
https://ror.org/02ma4wv74,King Abdulaziz University
https://ror.org/02mhbdp94,Universidad de Los Andes
https://ror.org/02n96ep67,East China Normal University
https://ror.org/02n96xt70,Misophonia Research Fund
https://ror.org/02nkg1w23,"Consejería de Universidad, Investigación e Innovación"
https://ror.org/02nrc4737,Stichting A.F. Deutman Oogheelkunde Researchfonds
https://ror.org/02nt5es71,Alberta Health Services
